Ciphertext,Ciphertext Length,Entropy,Hex Ratio,Base64 Ratio,Repetition Rate,Alphabetic Ratio,Numeric Ratio,Algorithm
cRs8jQE0MkJg9K1ZZPZrXkTddcCsQ+E2JufdAJAN9cG8yQn9knCXWeAujJ0S4PGXrDHwPavkgU686c/Fyx0h9q5zmin2fgCEaON0c/D6z4xoyuX27K/MT02mUqPl/kIGfE3QCcAlAb3v2Wyq2XbEOErV5gDVcws1iXOlXP8e3uNJH7AF7iw2zEM3N4BxpCT7brTwtbMdF1KJtNYVM2iMctzLkxmPc0CSgrGuJG/LkVBplgjF32MgLBiUfomL9Ln/K5w0Xk056Nns2xXLJ589GZKouDDD8vjYQLkSD0O2YDkKyVjAAxZ/6FErrH/FsgdrK3msKCCmmv1I4qYMQ5a/hg==,344,5.876523767595719,0.375,1.0,0.026239067055393587,0.7877906976744186,0.17732558139534885,RSA
ITwfUcOiXiUceRZ2X/j5vNSZxj2M/o+a24i+YFSa9VxFFpjoncHvCgHm6MGcsm2s,64,5.089614648336088,0.3125,1.0,0.015873015873015872,0.8125,0.125,AES
CKI0MkVfSVG0vluGBdp9Bxr8wu1qMueNlQ7kip9QTX9D2LLE3MJ87g==,56,5.12405737729885,0.35714285714285715,1.0,0.03636363636363636,0.75,0.21428571428571427,Blowfish
Y7OacSMsWm9pawpInZKdwL0AkVX0PZFC43uCVo0bGSQGNtttIqxobLxHbFL0BDm3vgi7pz5l/tbaACCQFH8G4gNbA+MQzQt33iAowib6JGMRyUQOmaM6q4BLhSCaXcLx8ezqk9JFlBClgF5q6sDIQ1lOs4MNL7su5pqg0/NZmMVa0rTIY96lT4sn7C/4mLJPOt0yh+5NqPQRQkyDeFspJPA0Mk+I6SCFaZ1nZa4NGZx2usXL24+QStWiVMwUepnAYjN2615iOka2JXkW4dFT3T3OtHpamUKuV6jpUfufQCNAeyQtKp+PmshA+UB59EGXetkE9/2vsQjp/nC2ORpxPQ==,344,5.86257696680705,0.3430232558139535,1.0,0.014577259475218658,0.7994186046511628,0.16279069767441862,RSA
95R3Qv0QVvGtR0+ip3NSQi4ZkqiUUzhKqzCZXe4WREo=,44,4.7715983798534225,0.25,1.0,0.023255813953488372,0.7727272727272727,0.18181818181818182,RC4
EngIJsKsMYjh46ivqi8nB60KNS4VJUez7qkM3BbQfXbI7+jMOgHB/A==,56,5.137537511266055,0.32142857142857145,1.0,0.01818181818181818,0.7678571428571429,0.16071428571428573,Blowfish
Y+j0o7xroTNPpujeYCD9+DTFp4kqI2yU4wmNg0s5k0qhYWEu5I3jJQ==,56,5.088343091584564,0.30357142857142855,1.0,0.01818181818181818,0.7321428571428571,0.19642857142857142,Blowfish
9jachAgbmxJHCSlfMMTO4pDjQYXsmJnJUNMietIloRaEe+V1qwaiqA==,56,5.266914520155994,0.2857142857142857,1.0,0.03636363636363636,0.8928571428571429,0.05357142857142857,3DES
c2d9ee2d3c3a8c5f9099a0048c2bea21fe79cfb330defd90af7e4e60ff0a528f,64,3.7750538618967613,1.0,1.0,0.07936507936507936,0.484375,0.515625,SHA-256
0ueHbwxiEAbjh6pc15y5YE1yHq+1jXzeyqtBvJfdYtE=,44,4.7715983798534225,0.4318181818181818,1.0,0.0,0.7954545454545454,0.1590909090909091,ChaCha20
cJTyC2ZxxYZdpztOtAsBPrakISLwHUt41gQoqbwVAtLCfKPebmQuXw==,56,5.258160502376117,0.26785714285714285,1.0,0.03636363636363636,0.9107142857142857,0.05357142857142857,DES
Di27CQ5X0cX1RjPHhXjw40J6yWXkMVQ5ngSwzT4k7FJzoipj2puqql4ODOP1JrA+8BbA+IKhjc2W1SdMpoANIICbzrT813hAC6Wp3D2ybxDfT66Al4llMe884yK92cqtL5ow6yrvVrdC5odFEFTewYVUFc5wI9zyYeLelO0lzJUC3plqI4WBuU62Ro/61Tw7SSthHs1BZ2wDVDmax8MgL/pSJrAmyKJMVnpLEW9Y0z9/PttgS7GcWSauq7zmJ8kguQasZy8/VCij7I//8YFj8iqyGU8hVvyJiyDfkXQqi6prHS0umol1O6EJjr2KoOyBT25deyn4VyCU3loqda+Ifg==,344,5.881282252769146,0.36046511627906974,1.0,0.026239067055393587,0.7732558139534884,0.19476744186046513,RSA
3a788b344de26998c3bd3450f567c890938a2d929bcd726b8957d460b1ae61e9,64,3.8793316497985706,1.0,1.0,0.047619047619047616,0.3125,0.6875,SHA-256
ItdCkKuMlge/FWqvou1j2ZF2EFfeXnjyCGBZR/lrk+pc895SYuHk1FXaxSo6zvpq,64,5.288909765557392,0.34375,1.0,0.0,0.828125,0.125,AES
ynVEBH/u10/DYSd2oYuLx3Z21K3ThDQN480EC2bgONRlAhmy0e7BGA==,56,5.173251796980341,0.44642857142857145,1.0,0.01818181818181818,0.6964285714285714,0.23214285714285715,Blowfish
JIM7ClYuopUYfo5GhLUNc+M4Pbjf/ZTauy+xUd4ZTorwDvggCGEUZA==,56,5.101823225551769,0.26785714285714285,1.0,0.03636363636363636,0.8392857142857143,0.07142857142857142,3DES
rOfUt61UfZNlfpMpfpDbl62YOu7Z7pUBqEHD2Rpi2HZoLk9/IZCu0g==,56,4.858793931365397,0.35714285714285715,1.0,0.01818181818181818,0.7678571428571429,0.17857142857142858,DES
1nyxyCFkb+dz8a2CWyKd+RlCecCrk4Rx1tb7XI+lXiQ=,44,4.697845823084412,0.4090909090909091,1.0,0.0,0.7727272727272727,0.13636363636363635,ChaCha20
akagvE7+2jxlHrzRDBpaVo4tabse9Ml4edwCVIiRnOI=,44,5.004886164091841,0.38636363636363635,1.0,0.0,0.8409090909090909,0.11363636363636363,RC4
6ErnQdXVOUMBkfX/t92diyXS7BbAMBXkpDLHr5k5mKUOkszBrPaUUQ==,56,4.936731930947547,0.32142857142857145,1.0,0.03636363636363636,0.8392857142857143,0.10714285714285714,3DES
3UF2vGhtqm1AJV2UBwMWYFAaZRLOnVk3HHTVNvQU5NU=,44,4.851365993588128,0.2727272727272727,1.0,0.023255813953488372,0.8409090909090909,0.13636363636363635,ChaCha20
YO8qs6+Q4Pox2RsO7lxjZEH8yYMTsz8A+c0MkB8q7rTBa15KkePlBsgEU7aswEH5CL8OXBhDb0yn6AeSFJLQ/gticBD9xg2CnVXMcHVidWyyIWmLqpElmonyNCQZylZ9/tY8mOj+6kg9b5iDyraShyN3VIj8JeHkiAkVEl3IYNtDp62YSHY9X9Z+QOrITZ4hBAVdBOiGxULyQAAyCYgXoDL3cmaL60Slf5RnT/JTapLdo+1GYIiEeOwWSwRoZ26c9yfbw4emvEh70Um/tCfyZ6yZxmaA2S/N1IzUvChC7TzcUYTTAtMKsUnXV4kqYqBxo3y200rD3dNL/FMxN1kuRw==,344,5.903852822378269,0.34593023255813954,1.0,0.014577259475218658,0.8052325581395349,0.1569767441860465,RSA
4yiekQeZF0tWYH64vGU6LS40sgDZ842WJydBpAVuKeSXvH3aVPHWJQ==,56,5.052628805870278,0.35714285714285715,1.0,0.01818181818181818,0.7678571428571429,0.19642857142857142,DES
r1suGAm04cyJGaZ8R2NI4lFBKlhlAbWKSyOUPrZ0JMFWgPNiXTPeCw==,56,5.17325179698034,0.30357142857142855,1.0,0.01818181818181818,0.8392857142857143,0.125,Blowfish
9dcaa532b50aff9a4cbde8bdec0313d45425a3d9de241cd7f330c4229af53d08,64,3.763912556862432,1.0,1.0,0.06349206349206349,0.453125,0.546875,SHA-256
J+V+CgNL2aICGWiOinK5uT8KTr6zGqeE5B9aXCI/B6bUpNTJ09qA5tEpepQqWg6J,64,5.073684179450872,0.375,1.0,0.0,0.78125,0.171875,AES
EOFgcTsqwW2gzqWnbXyCv227R6tY/IbGu5NyaHt9k5smKzSyvGIFp4JTzCyDGc8RqCf3iL7zP4jd/pcAMZp7m4vUWfCRYEqLsNG0uCKvEuFA7rBdXMtr5lUL8JdNMfpjO2W6NNcPSh2iG1hDY11zcqT3DvWSyhxkyjzJcYMFQAM0DkehDnRoCuxm43yv+dAAsb7Uc7AY81BhCApiMBhR0/NxDomBwfowR+jFaKY9aioN1LLaIFq/6nHQet9h4JlkhkH155Wt4CoO2o6vZw3pOVEcdGKd3qyv1WJZjQo9KgzNQMma4gebanE2KpAurOA0EJCfBdGC6tnLUGMLVwwmcg==,344,5.916351649152482,0.375,1.0,0.023323615160349854,0.8226744186046512,0.15406976744186046,RSA
0078326c12fb2276e913b89e9389ff4fa600d64ee549ee3b8550977959239d4d,64,3.8378469305477325,1.0,1.0,0.12698412698412698,0.28125,0.71875,SHA-256
6rCuXX/0naOMY9pfjSpMw+2KcBc5s8dY14luQu22eu7YAIB8A72++w==,56,4.994680368408911,0.44642857142857145,1.0,0.07272727272727272,0.6428571428571429,0.25,Blowfish
4bd395ce6bd8af7bbf7b60d4f61d280dc3e377fb7a0203832bcd3e2c9849a77b,64,3.8367895004082118,1.0,1.0,0.047619047619047616,0.4375,0.5625,SHA-256
E87hyNtn5EJPikLhss9S0OUoc879gbyO6h1VpbS7IaLBAqIADYYILehxTWwQqV+oyJPD0D6RXhKtAlHDnwD9RxRAfK2KGPrXtFSmmjFs37Iy/Rh55zwWHFwcd+WxHq2X3DqVRC0dJWPh8VHOqPTY9j06lgkh5RO0p5lOPlN6O/n1dCgMru8oo+mEuqmxIFPqaFw1Sv9WUYJ8WpLWV6ZYXOW3h6dilQEqcilEcKx++Dv0lS5tOICK1ZV+qhNM7Qs92XDeMRrVHUeQaSJLTkqLfOMJ60Eumqp0arsRB3loLLGze516C/UL6wFR5uUlodzJCIXcjxYVYcJ7rvEhVuXxsQ==,344,5.865828315179218,0.3168604651162791,1.0,0.023323615160349854,0.811046511627907,0.1569767441860465,RSA
O0D4a8/ecj1OSxbZecEvOCYNMDKmbxpxcQLXhIjAp7LhMM0pSuBSej+rSno3VH4g,64,5.167434179450871,0.359375,1.0,0.015873015873015872,0.84375,0.125,AES
uDSSYsdaz6eUVWnYKmurNNZ56A3I4Rrl9JNI7kXTxL0=,44,5.078638720860853,0.29545454545454547,1.0,0.046511627906976744,0.7954545454545454,0.18181818181818182,RC4
PaD/O9+S+qg9TNo916rH/X5YQv5sp9ylG3pdmCQSgAD+TiD13b4tEZfxpO1WJicq,64,5.265319531114784,0.375,1.0,0.0,0.71875,0.203125,AES
k0ON8jZm4+YR4IeYQhxcdnzsVEV0VMKfSR2MnqP52tie5Zo1SLsFOw==,56,5.22244621666183,0.30357142857142855,1.0,0.01818181818181818,0.7678571428571429,0.17857142857142858,3DES
fHjct49WV+yLBbddcbNmV697jcNUW+9liZhTwVsSn6ScmCzzmrRqGw==,56,5.016914520155993,0.32142857142857145,1.0,0.05454545454545454,0.8035714285714286,0.125,DES
dsnSbzaG2/J7VXOonnsXAfoI9s0OORMstC2qyxABgWgiin/fbyOL0w==,56,4.95021206491475,0.2857142857142857,1.0,0.07272727272727272,0.8214285714285714,0.10714285714285714,DES
DALPDRQyTaWGiwpRGgwmPN02P9EuZI9No0CvTfFCMco=,44,4.896820539042672,0.3409090909090909,1.0,0.0,0.8636363636363636,0.11363636363636363,ChaCha20
cIsHcYybUA+6JNEZ+6mFLdR7850ggqfz5DlMM0xRW/36gj7YODT5qsShyfkkYpb5KNsaA23f9P8CtAqRxcwtc2VESl/dIkZdJ7XfwMceMFQ2Fk2Bm2YhXw/LQx5hfCGeFjZEM0H03p1sOY1tm4fa4cEwL8EjWA4P30/jHmXineFWrj75vUjso8/6D+Ob4FPxFN/gmORrGFSzjPoKOgDRXW/oR7OzkseJp/Ex/cgkvWA8qgc+PN2b54VyfHGpTvkKa+ziW/WPnhpIebHzkox3EfaQTfVaE6VFyZFGhXUj4eWEH5HX7nV1PfoA9UObuXIirpBMpJIGQzNizb8XYAwm7w==,344,5.900354948779809,0.36627906976744184,1.0,0.011661807580174927,0.7965116279069767,0.15406976744186046,RSA
XUeVnmOh3DItP5n5uhgeqBQU/2fKZ+JJzXgFXNVPEFg=,44,4.834209459448048,0.2727272727272727,1.0,0.023255813953488372,0.8409090909090909,0.09090909090909091,RC4
I14eW4ZFxiyOusxPiDeOwpSMCCagoTxAE77S3UgJdcDHVXr6oU+fcA==,56,5.22244621666183,0.39285714285714285,1.0,0.05454545454545454,0.8214285714285714,0.125,3DES
96955a78cce4efa6fa11c8c2442c8f447fa1a2e02fddc9e3caf43ec54f279bc3,64,3.7760033220967943,1.0,1.0,0.09523809523809523,0.46875,0.53125,SHA-256
Cx+iI/TPTGkhMrACaNOA1Qm7eRZm3FABAwfl/TXzdqdtSm3f/vDR+w==,56,5.12405737729885,0.3392857142857143,1.0,0.01818181818181818,0.8035714285714286,0.07142857142857142,3DES
OtAjJGw98UqKPcjAdefffK9REl92CJrqd+lpiCq8gKYkKaV9NsMUBiVbNIS0oeX+,64,5.195159765557392,0.375,1.0,0.031746031746031744,0.84375,0.125,AES
9KavRBdZLG+9Ii7/6axfhdmy8fWeJLTW5xogsDUzBp26aaAXyo3iAQ==,56,5.20021206491475,0.4107142857142857,1.0,0.03636363636363636,0.7678571428571429,0.16071428571428573,DES
DDbXztPJdRz9N8ZILApwwKnqlggJ6/JTOeWJ4pJAgMqTQfV0DSs1fw==,56,5.095313797398192,0.2857142857142857,1.0,0.07272727272727272,0.8392857142857143,0.10714285714285714,3DES
MI4Ge4/W5YJSi2A3jTlBwnzZcjiNbUCnAN/KehRHU1po4XztEz9MBw==,56,5.208966082694626,0.32142857142857145,1.0,0.01818181818181818,0.7857142857142857,0.14285714285714285,3DES
6cf2f96d755e9b802d6914499b559a363167f5effcec36638ab326a5638027dc,64,3.85628725760345,1.0,1.0,0.09523809523809523,0.328125,0.671875,SHA-256
B6XmKTRsLoFaqVy9unijsjuNNNa2bMaEq8bbeb7tzF3nREm+Y747XaUzLLmAREB9gbpQmKT7eKmIV38YVnvrb6FMJ2GK84JqAZeqN7J40igi3edpt0RkY8Wjs/kpXHH0UIaaJ8lgNTl61Bqxto08alJGpuDTDzVDhYd3RjCaeA/sSVVQYH7jOGUoRVHXUOmUteHkNzX6b6QyWdxDhIoG1yxfZPh0o4zN1Ax2IljDcSlnjt5X0PN184/vWSDjL8zMORbKnFUDvV9ey1xclvsxMkNz/KNnytQjwRAHFNdqWsoaxzoEdUpkGsdhSLhET58wmrIFfliEHsIw8xwTlVG3pQ==,344,5.886288675382196,0.32558139534883723,1.0,0.023323615160349854,0.8343023255813954,0.14534883720930233,RSA
SXd4SDHdFMhqn4dMx4fQq0OszUuxvIkgSTJmm/6aRtq8jUDGoW/m3Q==,56,5.1328113950787255,0.26785714285714285,1.0,0.03636363636363636,0.8035714285714286,0.125,DES
PDI61GIlklu+BYOnXiNQu6rtc5GhkeoH+VcZzW5lJgfbAtCBfDiaXPZhdO9UcEap3gfDPXYAv08h6svZQR54iYNBRa64722C3+nl9zOgJOXBEh2wmSc4NcWJRtB3rTUObcCRG8mpSY5xgVVMYWWsSkT4QFr5bNeakCsrUvOXu1ioGZEE1MSut3PxXQrFBZ9/DwUa7adW+hyPdnITTg1konNoCyinhrrhKOrb3pMk1uk8XKNKLUGjnAm3aIDhtJdenCh+uj2ZQEW0EdQzzttPcjlTCAoa5fCFJNOvcgoJv9WShTbclU35UAG+n3pg0tfigbEuu2v3VqlUMM0VQElnxg==,344,5.87397255256114,0.3430232558139535,1.0,0.03206997084548105,0.8372093023255814,0.13662790697674418,RSA
jbV0rK39S9xDHvn0E7sM9fgelF1MgLKTbp6Tq7ln779eYMSO6KUw/A==,56,4.994680368408911,0.4107142857142857,1.0,0.03636363636363636,0.6964285714285714,0.25,3DES
O4JENOJUwKXMVWL86pXvM40hBpkSyiu/OATaaiCDhKuJOic4caIo2g==,56,5.039148671903074,0.30357142857142855,1.0,0.03636363636363636,0.8214285714285714,0.125,Blowfish
d8PSwJeTZjDRnjero7DYQWDK2FEh76pSAK8XsK1SDST7Zb6gfQsmtj5e2IQuRtMU,64,5.12852441389348,0.375,1.0,0.0,0.828125,0.171875,AES
pkfLYhaWnK8nTTkX/WesnEmWRO0+FoP1nvB7kHkOlfw=,44,4.851365993588127,0.25,1.0,0.023255813953488372,0.8409090909090909,0.09090909090909091,ChaCha20
nKpbO/yA1ibRP4ULOZFWsLlFYTQopchJ0Zo+G0xuSDv5DNtEe9x4fw==,56,5.378783493486179,0.32142857142857145,1.0,0.01818181818181818,0.8035714285714286,0.125,3DES
HI/Q0U68QJJQeovnDVWg8TslKAVfORAgdt32O4yLyEeisaWkrWcR6Q==,56,5.151017645233259,0.32142857142857145,1.0,0.03636363636363636,0.8035714285714286,0.14285714285714285,DES
1b1b001b8eeae05e863d60c295d0a4b2838bcf9a44bf17b17a31b06570f53b19,64,3.849894821365554,1.0,1.0,0.047619047619047616,0.375,0.625,SHA-256
brixeZ88OIS27+mMnECwnyhikItrvOtGJyXKPSDzV3T8p8TtHDoyHw==,56,5.101823225551769,0.23214285714285715,1.0,0.03636363636363636,0.8214285714285714,0.125,Blowfish
O7HlOoP20yMeKQAlneVFhV07JxaxZNe3oS6I/VQrZBHvRyezCcJbrg==,56,5.115303359518974,0.32142857142857145,1.0,0.01818181818181818,0.8214285714285714,0.125,3DES
SyupwwKYRsT0oU2FDRZOrA3ITiAIjqH/mGac4zOL6DBTHE/7FDo/pg==,56,5.195485948727421,0.30357142857142855,1.0,0.03636363636363636,0.8035714285714286,0.10714285714285714,3DES
53FJt9N0Dmsa4B10D6esBvA+hzg/WC6oAiTzudzvc6M=,44,4.970573095811683,0.5,1.0,0.0,0.7045454545454546,0.22727272727272727,ChaCha20
I6SX76HcQNfrqgCI/Sj8oTqvOR/VmX/iegy3ADHu/9Ks7/ISOOLAtY1fdo25vFZp,64,5.283214015923012,0.3125,1.0,0.015873015873015872,0.765625,0.15625,AES
2d6fcd60093cb6b8f4659b2e8c90abe3df807a96b5b083eed1a769a461791d93,64,3.889819142645924,1.0,1.0,0.031746031746031744,0.390625,0.609375,SHA-256
L23rMunmQUlCR+wjw2rfSq8RwkyZWQasLoqqRHjQsV5Cp7wiq5CpPG8sIk8OaP3b,64,5.066024413893479,0.265625,1.0,0.015873015873015872,0.828125,0.15625,AES
pG+fxCHqvG7jS78IdJVwpLMUSmhdl1UBU7CsBhmwE/yhpjoPlnOf5w==,56,5.025668537935867,0.26785714285714285,1.0,0.01818181818181818,0.8214285714285714,0.10714285714285714,Blowfish
QHRrdpJnu/Zde9wl7v1ex+kEpGTz61WnsBs8JYJZD90=,44,4.987729629951763,0.3409090909090909,1.0,0.0,0.75,0.18181818181818182,ChaCha20
09518c6af8b1781821410f20e13f689f9d651aec79f579f040a9ee1052f88e47,64,3.7663795406163905,1.0,1.0,0.031746031746031744,0.296875,0.703125,SHA-256
NZMeEZ8MwjDus2dFcE9VAdFJZqu3E5EuUAuc1ez/1Bs=,44,4.624093266315399,0.5227272727272727,1.0,0.0,0.7954545454545454,0.1590909090909091,ChaCha20
T6kZeRiSt423piaE/q9quDqlRyQmtH4cGqEk2re5jR5m5rfw+woVrQ==,56,5.016914520155992,0.32142857142857145,1.0,0.01818181818181818,0.75,0.17857142857142858,DES
AyT22zEpt8q2caAyH9KUsgOegksL8IvsmP89vl+Mq5M5Rk3BSDlEiV7oDxLhZ+1+qU8iXnd/dl7BfOasP4/mO3dhCpQsqnAqVAxCtWBnmzSGd94w8B7Pl/Hve9tBz89rP/7uuU4SmZ2LRyAPpDtp5iaFd7U8Glm2LSDvF4sZEf+ZbS/pvR3A4/PQcmSCJo8ZMzlgo7xfKfAWq+yLmdVDaZZX+lTDdZFh/cqggrWZhF2hNxx10l6m287SYTFvOneogk3r0EocRjKUUlV9cu+gsxMsrT3EKiDrqZQfk4PhlxDiOLVewWFdPwvquKbOTX2C4PLpzZXAJ/+soqJJqBrw8g==,344,5.847491125128406,0.3372093023255814,1.0,0.023323615160349854,0.7994186046511628,0.14825581395348839,RSA
OCuMNfA7kqSY0r7Jpd3yJucCYzLBgR6XNGQXSt5JMFDl8O0hXIcHHA==,56,5.173251796980341,0.3392857142857143,1.0,0.03636363636363636,0.8214285714285714,0.14285714285714285,DES
AOj5f12mND96NHTxlCTLYgR3A4kJ1l9hLaU+lfmeIL0=,44,4.925118550357138,0.4090909090909091,1.0,0.0,0.7272727272727273,0.22727272727272727,RC4
b+qsgpcH51938v2QLNbPmIGT1sItoj77iaEnTtKXGe02OgGZsnmGZQ==,56,5.115303359518974,0.30357142857142855,1.0,0.03636363636363636,0.75,0.19642857142857142,DES
1HGcXt4ltI4KDKwxPTidUFN/8uYR0Ca90MBi0H8aH6WlizwXBYdsmg==,56,5.124057377298849,0.35714285714285715,1.0,0.01818181818181818,0.7678571428571429,0.17857142857142858,3DES
Q00W5vzUHvp8vp73O8IqWYhHHpzmA/OaGmFyGogsdG/fwgFA9fMLuw==,56,5.003434386188788,0.2857142857142857,1.0,0.05454545454545454,0.7857142857142857,0.14285714285714285,Blowfish
u87vjH/9TviXjs/BstzTAvJyYlC6vtj6cR4jIvPyi0cHwAgn4SCINw==,56,4.921468485014092,0.26785714285714285,1.0,0.01818181818181818,0.7857142857142857,0.14285714285714285,DES
BPnJZ5ENQ56pbDnltKW0yaJd+qPD23zYejYi/UHNgBpd70Mb4KUnEwUHNSEWIlckyjTHwJuwhnRjo5AnWSJVoozXvW1qBrN1+ldHFPWeWUN8xMYcFUYPvDp80duU5tyQf5pvXDXlxud1JdjlCbt9MTLGzA1MppwZOImO4p4Gi+4zvfBbuMKR2fXcmA2MPn53qJglwXLWWteFfHliOOCwOPQpMv3gxzPdjmzfba+qqNhLonMRs1U2cXQgxDIAoqATDlmD+0VWc58QmrFwswa2JIGrSvfT4XZIekSRXpY6AZCGCMdQa4fPnr62Dl1Qw3E38qEL4x9z9M3d3zS6YirAiQ==,344,5.898862761041504,0.33430232558139533,1.0,0.01749271137026239,0.8343023255813954,0.14244186046511628,RSA
681e39e809cdccb5e3f8f0f1e20105daad6563649e156c9f2286e97eb5012f58,64,3.8401716900067484,1.0,1.0,0.047619047619047616,0.359375,0.640625,SHA-256
h0umRUiihIQOqlCBHwD8FMEng/QOAfQ3Jz8YTn62ELPfIiXxDi2ASHmt23Of98In,64,5.136184179450871,0.359375,1.0,0.015873015873015872,0.8125,0.171875,AES
0hv/7Pq+Lp0Ze/GWssHQr9B06jbFGcLa/LJcGwKc+bAI+HgyyijXNQ==,56,5.0479026896829495,0.2857142857142857,1.0,0.05454545454545454,0.75,0.10714285714285714,3DES
fLVQdOWUWtwZVCCKPFL+fXCXfPUSUNg1cfdi0BGnw5/ZSJVDEjqBrw==,56,5.003434386188788,0.32142857142857145,1.0,0.03636363636363636,0.875,0.05357142857142857,3DES
flwXs+l2MN9xCF4DilviKptKXjE2NtbcFdkSaMccs+c=,44,4.715002357224489,0.38636363636363635,1.0,0.023255813953488372,0.8409090909090909,0.09090909090909091,RC4
oG6yd86gLWydcac8nQr9AiertUYUIVcQiAz0DCJ5/RY=,44,4.896820539042671,0.4090909090909091,1.0,0.0,0.7954545454545454,0.1590909090909091,RC4
ahxAKgNXUgz3esVAU17DGLV6UVtQgqXAkSo7kfQMO2E=,44,4.8453509366224345,0.3181818181818182,1.0,0.0,0.8409090909090909,0.13636363636363635,RC4
630042600dbf472d4dceb143b901943292f0b51d3dbd07b98726af5abe78f519,64,3.857008744675457,1.0,1.0,0.031746031746031744,0.34375,0.65625,SHA-256
/04ammbf6aA1t0L6vadpBnV3q8XQCYwnCuY/+x4xDuO7PCSujXfd0g==,56,5.074862957617358,0.44642857142857145,1.0,0.03636363636363636,0.7142857142857143,0.19642857142857142,3DES
txw709JVDnnyvHGNI0+jpvGcJn802pA2xsjiZZPNilM=,44,4.788754913993501,0.25,1.0,0.046511627906976744,0.7727272727272727,0.18181818181818182,ChaCha20
oEzDrULl0JzpyDUfKS6C8RmmEdn36bFPLFSF0zB8ch8=,44,4.771598379853423,0.4772727272727273,1.0,0.023255813953488372,0.7954545454545454,0.18181818181818182,ChaCha20
X+mNAoM1bMkKhsffL0bUWGmuiu8D302SOrgGH8oDic84t8vRQf7Iq5JgoVzOb0NQ7LQ+D/1oiqU2psZfRJQLcpf2/JmXArhu9fjwSJw0XrJYM6IPXhUWd/NTBQrWES63jHVBJdujB42e71eBPFO/e4rgrvo6G5nvEmgKIV2P+viyPC+8IQSPIzTJN3GIClI2VEzIdSeR6zOx8ABHzy8OkqaTOvmv/T1RheZH4ZJvfaEMKZwU0mvLdhETf8XjX0xZrVgy9ml2jEYYbRS3eGEKQT2f6vEMErQFcF91WnFxbnmTWQiLyW1fh0c6GDS6l/P07rtqeXJBQM3ocA7UD9r+bQ==,344,5.899361742451383,0.35174418604651164,1.0,0.008746355685131196,0.7965116279069767,0.16569767441860464,RSA
UlB+4rlDtjnuxUWwijaftzcS2QNvJ+2uFVM7jS6ElYX5jnuy7CAaig==,56,5.137537511266055,0.30357142857142855,1.0,0.01818181818181818,0.8035714285714286,0.125,Blowfish
1592Pgcjj/xOvpPLVYdB/4a3Pmvx9pW7Cm3eHlNCILNsIOVU71/PRA==,56,5.008160502376117,0.3392857142857143,1.0,0.03636363636363636,0.7142857142857143,0.19642857142857142,DES
wPzx0vVWZpt3ymMzu9XRHiQZkWi1ePw0jcpsufMvPQz0lMJY5MKSj6cLbnul4s8r,64,5.234069531114783,0.234375,1.0,0.0,0.84375,0.15625,AES
B9ZGxUNtIrYdJw9DLfQUuyWUSvIBufF0DAJk5Yzc4ciD6GcwpO9YxQ==,56,5.025668537935868,0.35714285714285715,1.0,0.01818181818181818,0.8392857142857143,0.125,DES
MY2joOY89owQmM9QU5cNygZrgKsw+9C1rUn0xnJaBz8=,44,4.896820539042671,0.29545454545454547,1.0,0.0,0.75,0.20454545454545456,ChaCha20
nRc3oBvFo9iXUgX0D9iQimlSHmby51/bbkTr7z192+8YBnm0DdAopRdmT8iqy7JuBLCmIG2dmVC2WE9MeJwe78G3zfk5kRG/xdowM66rKE9QtepJIOdArtKzKknhfB/4IBSTVvddoOlQnmy51Zx4MOkahXGcOLeFOyjRhC1iUE/YFgfzRgvoIJbwjxWUALNGiwZr+eSQqCZuEBIePe1l5ugLxNPv175AiSzAcS11GNRYI/+1IKrzeWFan2qrZLXDgGOFFB3+Gfnml1EXpbcKi+ANz58ThHbwuH1xnBHr+0z3YccB86y7e1uKlYOhqjH4lHLm7vHdp+99FKCD1Hrv5Q==,344,5.891606726560696,0.36627906976744184,1.0,0.023323615160349854,0.7994186046511628,0.15988372093023256,RSA
UWc9ZiI3X5nZTAAa+KYtY5pB3+QeBhAmMYwmZImPq0BB8P7s87WJ6Q==,56,4.9677201004745015,0.375,1.0,0.05454545454545454,0.7321428571428571,0.19642857142857142,DES
HJhvv0+nW00rFhEg3jVC8XAIvta83hBh5QFQs3rsdReOsnGP1qN3kFezHDv9vonV,64,5.083918898701708,0.375,1.0,0.031746031746031744,0.796875,0.1875,AES
TJT+kSBw71n7g1o/pEOyng/cogDHGdxNh235Id6etIk=,44,4.942275084497218,0.3409090909090909,1.0,0.0,0.7272727272727273,0.18181818181818182,ChaCha20
r+kbY1oi/ZuyrMJWS8ytLKMMaLSR5uyT3WshCZB2nVRMNphN8o6kIw==,56,5.115303359518974,0.19642857142857142,1.0,0.03636363636363636,0.8035714285714286,0.125,3DES
mdOFD9tCsCRr8H9c53iFdnDHHMGAsakDJHFCuwiUTyF5zGl0AsEPtQ==,56,4.981200234441707,0.42857142857142855,1.0,0.03636363636363636,0.8392857142857143,0.125,Blowfish
0ef4af8d4441ebf87cf989238aea9c87cd8ac78d4330c7e196eea93633237d23,64,3.750557041670661,1.0,1.0,0.07936507936507936,0.390625,0.609375,SHA-256
LjsR8fxwU9pWIAkcLv41YyLa0ADIz1YkzJsV57pjycI=,44,4.788754913993501,0.3409090909090909,1.0,0.0,0.7954545454545454,0.18181818181818182,RC4
